Parameters: 
delta_t : 0.000001 
equillibrium_threshold : 0.000010 
max_cycles : 90000000.000000 
sample_frequency : 100000.000000 
Run Time : 4560.008368 

DATA START
t                       |A                       |B                       |P                       |Q                       |X                       |Y                       |Z                       |
8.0700000000000003e+01  |5.9282344621855679e-02  |5.8172372802511127e-02  |1.8220990074408916e-03  |7.2041953017279621e-04  |5.2244765987533364e-11  |5.8539135016358945e-06  |2.4141716416407248e-08  |
8.0799999999999997e+01  |5.9282298486879458e-02  |5.8172370370135902e-02  |1.8221937097041754e-03  |7.2041953018363823e-04  |5.2288513275810130e-11  |5.7616262744862582e-06  |2.4159056789048459e-08  |
8.0899999999999991e+01  |5.9282253079260362e-02  |5.8172367935706064e-02  |1.8222869593061282e-03  |7.2041953019448025e-04  |5.2333037970085702e-11  |5.6707934578594787e-06  |2.4176701777789896e-08  |
8.1000000000000000e+01  |5.9282208387534452e-02  |5.8172365499184614e-02  |1.8223787792111480e-03  |7.2041953020532228e-04  |5.2378355150068022e-11  |5.5813921181717851e-06  |2.4194657161293264e-08  |
8.1099999999999994e+01  |5.9282164400418835e-02  |5.8172363060535776e-02  |1.8224691920226388e-03  |7.2041953021616430e-04  |5.2424480233798561e-11  |5.4933996833170415e-06  |2.4212928843715665e-08  |
8.1200000000000003e+01  |5.9282121106808215e-02  |5.8172360619724917e-02  |1.8225582199888606e-03  |7.2041953022700632e-04  |5.2471428986777568e-11  |5.4067939369613617e-06  |2.4231522857954102e-08  |
8.1299999999999997e+01  |5.9282078495772432e-02  |5.8172358176718529e-02  |1.8226458850085275e-03  |7.2041953023784834e-04  |5.2519217531387854e-11  |5.3215530129283365e-06  |2.4250445368993312e-08  |
8.1399999999999991e+01  |5.9282036556554070e-02  |5.8172355731456786e-02  |1.8227322086363589e-03  |7.2041953024869036e-04  |5.2567862356627921e-11  |5.2376553896730758e-06  |2.4269702677359677e-08  |
8.1500000000000000e+01  |5.9281995278565078e-02  |5.8172353283896881e-02  |1.8228172120884909e-03  |7.2041953025953238e-04  |5.2617380328172426e-11  |5.1550798848424423e-06  |2.4289301222682762e-08  |
8.1599999999999994e+01  |5.9281954651384625e-02  |5.8172350834037073e-02  |1.8229009162479160e-03  |7.2041953027037441e-04  |5.2667788698767324e-11  |5.0738056499213746e-06  |2.4309247587372531e-08  |
8.1700000000000003e+01  |5.9281914664755804e-02  |5.8172348381793498e-02  |1.8229833416696869e-03  |7.2041953028121643e-04  |5.2719105118965426e-11  |4.9938121649646172e-06  |2.4329548500414742e-08  |
8.1799999999999997e+01  |5.9281875308583962e-02  |5.8172345927148726e-02  |1.8230645085861631e-03  |7.2041953029205845e-04  |5.2771347648240971e-11  |4.9150792334096862e-06  |2.4350210841288069e-08  |
8.1899999999999991e+01  |5.9281836572933393e-02  |5.8172343470043422e-02  |1.8231444369121081e-03  |7.2041953030290047e-04  |5.2824534766467092e-11  |4.8375869769727600e-06  |2.4371241644010678e-08  |
8.2000000000000000e+01  |5.9281798448025051e-02  |5.8172341010464812e-02  |1.8232231462497743e-03  |7.2041953031374249e-04  |5.2878685385796746e-11  |4.7613158306246941e-06  |2.4392648101315205e-08  |
8.2099999999999994e+01  |5.9281760924234664e-02  |5.8172338548305821e-02  |1.8233006558938016e-03  |7.2041953032458451e-04  |5.2933818862941012e-11  |4.6862465376462513e-06  |2.4414437568966685e-08  |
8.2200000000000003e+01  |5.9281723992088968e-02  |5.8172336083574083e-02  |1.8233769848361502e-03  |7.2041953033542654e-04  |5.2989955011889974e-11  |4.6123601447616625e-06  |2.4436617570218702e-08  |
8.2299999999999997e+01  |5.9281687642264519e-02  |5.8172333616213039e-02  |1.8234521517708684e-03  |7.2041953034626856e-04  |5.3047114117058317e-11  |4.5396379973473134e-06  |2.4459195800419983e-08  |
8.2399999999999991e+01  |5.9281651865585136e-02  |5.8172331146168099e-02  |1.8235261750988742e-03  |7.2041953035711058e-04  |5.3105316946903408e-11  |4.4680617347175902e-06  |2.4482180131777526e-08  |
8.2500000000000000e+01  |5.9281616653018759e-02  |5.8172328673386599e-02  |1.8235990729325484e-03  |7.2041953036795260e-04  |5.3164584768021059e-11  |4.3976132854846043e-06  |2.4505578618276634e-08  |
8.2599999999999994e+01  |5.9281581995676430e-02  |5.8172326197817668e-02  |1.8236708631003801e-03  |7.2041953037879462e-04  |5.3224939359742618e-11  |4.3282748629902410e-06  |2.4529399500769246e-08  |
8.2700000000000003e+01  |5.9281547884809209e-02  |5.8172323719412111e-02  |1.8237415631514947e-03  |7.2041953038963664e-04  |5.3286403029254007e-11  |4.2600289608103216e-06  |2.4553651212239011e-08  |
8.2799999999999997e+01  |5.9281514311805991e-02  |5.8172321238122382e-02  |1.8238111903599421e-03  |7.2041953040047867e-04  |5.3348998627257280e-11  |4.1928583483304727e-06  |2.4578342383242429e-08  |
8.2899999999999991e+01  |5.9281481268191341e-02  |5.8172318753902462e-02  |1.8238797617292992e-03  |7.2041953041132069e-04  |5.3412749564201359e-11  |4.1267460663903406e-06  |2.4603481847542586e-08  |
8.3000000000000000e+01  |5.9281448745624132e-02  |5.8172316266684579e-02  |1.8239472939968536e-03  |7.2041953042216271e-04  |5.3477679827102040e-11  |4.0616754229973334e-06  |2.4629078647934584e-08  |
8.3099999999999994e+01  |5.9281416735894432e-02  |5.8172313776404895e-02  |1.8240138036378420e-03  |7.2041953043300473e-04  |5.3543813996982304e-11  |3.9976299891068971e-06  |2.4655142042281268e-08  |
8.3200000000000003e+01  |5.9281385230921704e-02  |5.8172311283040033e-02  |1.8240793068696390e-03  |7.2041953044384675e-04  |5.3611177266958471e-11  |3.9345935944700955e-06  |2.4681681509754966e-08  |
8.3299999999999997e+01  |5.9281354222753067e-02  |5.8172308786490483e-02  |1.8241438196558804e-03  |7.2041953045468878e-04  |5.3679795460986592e-11  |3.8725503235458682e-06  |2.4708706757304460e-08  |
8.3399999999999991e+01  |5.9281323703561137e-02  |5.8172306286724935e-02  |1.8242073577104786e-03  |7.2041953046553080e-04  |5.3749695053331578e-11  |3.8114845114778893e-06  |2.4736227726353192e-08  |
8.3500000000000000e+01  |5.9281293665641749e-02  |5.8172303783685493e-02  |1.8242699365016600e-03  |7.2041953047637282e-04  |5.3820903188750543e-11  |3.7513807401338933e-06  |2.4764254599736554e-08  |
8.3599999999999994e+01  |5.9281264101412587e-02  |5.8172301277301636e-02  |1.8243315712558310e-03  |7.2041953048721484e-04  |5.3893447703450568e-11  |3.6922238342087913e-06  |2.4792797808891352e-08  |
8.3700000000000003e+01  |5.9281235003410690e-02  |5.8172298767503627e-02  |1.8243922769614913e-03  |7.2041953049805686e-04  |5.3967357146847353e-11  |3.6339988573874475e-06  |2.4821868041306561e-08  |
8.3799999999999997e+01  |5.9281206364291038e-02  |5.8172296254230871e-02  |1.8244520683729846e-03  |7.2041953050889888e-04  |5.4042660804161009e-11  |3.5766911085684933e-06  |2.4851476248248014e-08  |
8.3899999999999991e+01  |5.9281178176824385e-02  |5.8172293737414865e-02  |1.8245109600142585e-03  |7.2041953051974091e-04  |5.4119388719883007e-11  |3.5202861181472319e-06  |2.4881633652766642e-08  |
8.4000000000000000e+01  |5.9281150433895778e-02  |5.8172291216996005e-02  |1.8245689661825772e-03  |7.2041953053058293e-04  |5.4197571722163065e-11  |3.4647696443571902e-06  |2.4912351758006242e-08  |
8.4099999999999994e+01  |5.9281123128502082e-02  |5.8172288692914992e-02  |1.8246261009521173e-03  |7.2041953054142495e-04  |5.4277241448149824e-11  |3.4101276696687084e-06  |2.4943642355821855e-08  |
8.4200000000000003e+01  |5.9281096253751074e-02  |5.8172286165087267e-02  |1.8246823781775982e-03  |7.2041953055226697e-04  |5.4358430370334885e-11  |3.3563463972440747e-06  |2.4975517535720307e-08  |
8.4299999999999997e+01  |5.9281069802858986e-02  |5.8172283633444115e-02  |1.8247378114977218e-03  |7.2041953056310899e-04  |5.4441171823947686e-11  |3.3034122474483609e-06  |2.5007989694143455e-08  |
8.4399999999999991e+01  |5.9281043769149340e-02  |5.8172281097910505e-02  |1.8247924143386706e-03  |7.2041953057395101e-04  |5.4525500035448106e-11  |3.2513118544152241e-06  |2.5041071544103090e-08  |
8.4500000000000000e+01  |5.9281018146050898e-02  |5.8172278558424440e-02  |1.8248461999175376e-03  |7.2041953058479304e-04  |5.4611450152171334e-11  |3.2000320626657204e-06  |2.5074776125187244e-08  |
8.4599999999999994e+01  |5.9280992927096016e-02  |5.8172276014899958e-02  |1.8248991812456949e-03  |7.2041953059563506e-04  |5.4699058273173633e-11  |3.1495599237810837e-06  |2.5109116813956010e-08  |
8.4700000000000003e+01  |5.9280968105919200e-02  |5.8172273467254149e-02  |1.8249513711320650e-03  |7.2041953060647708e-04  |5.4788361481350360e-11  |3.0998826931267212e-06  |2.5144107334739411e-08  |
8.4799999999999997e+01  |5.9280943676255721e-02  |5.8172270915407012e-02  |1.8250027821864021e-03  |7.2041953061731910e-04  |5.4879397876875908e-11  |3.0509878266279680e-06  |2.5179761770859758e-08  |
8.4899999999999991e+01  |5.9280919631939086e-02  |5.8172268359281305e-02  |1.8250534268225130e-03  |7.2041953062816112e-04  |5.4972206612035354e-11  |3.0028629775960557e-06  |2.5216094576302257e-08  |
8.5000000000000000e+01  |5.9280895966900476e-02  |5.8172265798802421e-02  |1.8251033172614038e-03  |7.2041953063900314e-04  |5.5066827927515230e-11  |2.9554959936039685e-06  |2.5253120587844300e-08  |
8.5099999999999994e+01  |5.9280872675167365e-02  |5.8172263233877461e-02  |1.8251524655343945e-03  |7.2041953064984517e-04  |5.5163303190225343e-11  |2.9088749134106074e-06  |2.5290855037677833e-08  |
8.5200000000000003e+01  |5.9280849750860398e-02  |5.8172260664416234e-02  |1.8252008834861856e-03  |7.2041953066068719e-04  |5.5261674932731284e-11  |2.8629879639335184e-06  |2.5329313566535772e-08  |
8.5299999999999997e+01  |5.9280827188194066e-02  |5.8172258090328166e-02  |1.8252485827778824e-03  |7.2041953067152921e-04  |5.5361986894378632e-11  |2.8178235572682623e-06  |2.5368512237356350e-08  |
8.5399999999999991e+01  |5.9280804981473423e-02  |5.8172255511531032e-02  |1.8252955748899878e-03  |7.2041953068237123e-04  |5.5464284064189958e-11  |2.7733702877549142e-06  |2.5408467549509026e-08  |
8.5500000000000000e+01  |5.9280783125094154e-02  |5.8172252927925570e-02  |1.8253418711253111e-03  |7.2041953069321325e-04  |5.5568612725628865e-11  |2.7296169290896245e-06  |2.5449196453606033e-08  |
8.5599999999999994e+01  |5.9280761613539706e-02  |5.8172250339416059e-02  |1.8253874826118753e-03  |7.2041953070405527e-04  |5.5675020503329796e-11  |2.6865524314815651e-06  |2.5490716366930062e-08  |
8.5700000000000003e+01  |5.9280740441381201e-02  |5.8172247745910136e-02  |1.8254324203057426e-03  |7.2041953071489730e-04  |5.5783556411893046e-11  |2.6441659188539378e-06  |2.5533045189513152e-08  |
8.5799999999999997e+01  |5.9280719603274995e-02  |5.8172245147298351e-02  |1.8254766949938410e-03  |7.2041953072573932e-04  |5.5894270906851137e-11  |2.6024466860881499e-06  |2.5576201320890770e-08  |
8.5899999999999991e+01  |5.9280699093962178e-02  |5.8172242543483230e-02  |1.8255203172967049e-03  |7.2041953073658134e-04  |5.6007215937928029e-11  |2.5613841963113549e-06  |2.5620203677571131e-08  |
8.6000000000000000e+01  |5.9280678908267000e-02  |5.8172239934354941e-02  |1.8255632976712385e-03  |7.2041953074742336e-04  |5.6122445004705532e-11  |2.5209680782258428e-06  |2.5665071711255417e-08  |
8.6099999999999994e+01  |5.9280659041094932e-02  |5.8172237319814288e-02  |1.8256056464133531e-03  |7.2041953075826538e-04  |5.6240013214834837e-11  |2.4811881234790677e-06  |2.5710825427845988e-08  |
8.6200000000000003e+01  |5.9280639487432639e-02  |5.8172234699746209e-02  |1.8256473736606442e-03  |7.2041953076910741e-04  |5.6359977344918889e-11  |2.4420342840753846e-06  |2.5757485407282392e-08  |
8.6299999999999997e+01  |5.9280620242345365e-02  |5.8172232074039792e-02  |1.8256884893949610e-03  |7.2041953077994943e-04  |5.6482395904226607e-11  |2.4034966698272632e-06  |2.5805072824249152e-08  |
8.6399999999999991e+01  |5.9280601300976392e-02  |5.8172229442584662e-02  |1.8257290034450302e-03  |7.2041953079079145e-04  |5.6607329201382815e-11  |2.3655655458455719e-06  |2.5853609469802303e-08  |
8.6500000000000000e+01  |5.9280582658545966e-02  |5.8172226805240000e-02  |1.8257689254889522e-03  |7.2041953080163347e-04  |5.6734839414199269e-11  |2.3282313300689781e-06  |2.5903117773959681e-08  |
8.6599999999999994e+01  |5.9280564310350059e-02  |5.8172224161909411e-02  |1.8258082650567066e-03  |7.2041953081247549e-04  |5.6864990662843073e-11  |2.2914845908309603e-06  |2.5953620829311450e-08  |
8.6700000000000003e+01  |5.9280546251758250e-02  |5.8172221512459862e-02  |1.8258470315326292e-03  |7.2041953082331751e-04  |5.6997849086490944e-11  |2.2553160444640648e-06  |2.6005142415696780e-08  |
8.6799999999999997e+01  |5.9280528478214037e-02  |5.8172218856760008e-02  |1.8258852341578047e-03  |7.2041953083415954e-04  |5.7133482923709379e-11  |2.2197165529412323e-06  |2.6057707026014380e-08  |
8.6899999999999991e+01  |5.9280510985232467e-02  |5.8172216194683282e-02  |1.8259228820325074e-03  |7.2041953084500156e-04  |5.7271962596751773e-11  |2.1846771215527080e-06  |2.6111339893224109e-08  |
8.7000000000000000e+01  |5.9280493768399695e-02  |5.8172213526100455e-02  |1.8259599841184972e-03  |7.2041953085584358e-04  |5.7413360800002378e-11  |2.1501888966188229e-06  |2.6166067018600730e-08  |
8.7099999999999994e+01  |5.9280476823371571e-02  |5.8172210850859718e-02  |1.8259965492415046e-03  |7.2041953086668560e-04  |5.7557752592809617e-11  |2.1162431632370355e-06  |2.6221915201318798e-08  |
8.7200000000000003e+01  |5.9280460145873064e-02  |5.8172208168829460e-02  |1.8260325860933240e-03  |7.2041953087752762e-04  |5.7705215496983235e-11  |2.0828313430631875e-06  |2.6278912069433135e-08  |
8.7299999999999997e+01  |5.9280443731695831e-02  |5.8172205479867053e-02  |1.8260681032342069e-03  |7.2041953088836964e-04  |5.7855829599201045e-11  |2.0499449921268049e-06  |2.6337086112341510e-08  |
8.7399999999999991e+01  |5.9280427576699303e-02  |5.8172202783822055e-02  |1.8261031090950914e-03  |7.2041953089921167e-04  |5.8009677658649642e-11  |2.0175757986788059e-06  |2.6396466714804705e-08  |
8.7500000000000000e+01  |5.9280411676807053e-02  |5.8172200080532595e-02  |1.8261376119797902e-03  |7.2041953091005369e-04  |5.8166845220201126e-11  |1.9857155810714917e-06  |2.6457084192629639e-08  |
8.7599999999999994e+01  |5.9280396028008255e-02  |5.8172197369854767e-02  |1.8261716200671599e-03  |7.2041953092089571e-04  |5.8327420733477325e-11  |1.9543562856705655e-06  |2.6518969830088573e-08  |
8.7700000000000003e+01  |5.9280380626355197e-02  |5.8172194651623418e-02  |1.8262051414133320e-03  |7.2041953093173773e-04  |5.8491495678138887e-11  |1.9234899847981422e-06  |2.6582155919197837e-08  |
8.7799999999999997e+01  |5.9280365467962511e-02  |5.8172191925673716e-02  |1.8262381839537162e-03  |7.2041953094257975e-04  |5.8659164695821995e-11  |1.8931088747058914e-06  |2.6646675800950592e-08  |
8.7899999999999991e+01  |5.9280350549006551e-02  |5.8172189191838364e-02  |1.8262707555052457e-03  |7.2041953095342177e-04  |5.8830525729114297e-11  |1.8632052735787666e-06  |2.6712563908625708e-08  |
8.8000000000000000e+01  |5.9280335865724051e-02  |5.8172186449938081e-02  |1.8263028637683599e-03  |7.2041953096426380e-04  |5.9005680168025701e-11  |1.8337716195674574e-06  |2.6779855813301527e-08  |
8.8099999999999994e+01  |5.9280321414411433e-02  |5.8172183699795765e-02  |1.8263345163290912e-03  |7.2041953097510582e-04  |5.9184733004445793e-11  |1.8048004688499098e-06  |2.6848588271698221e-08  |
8.8200000000000003e+01  |5.9280307191423728e-02  |5.8172180941226309e-02  |1.8263657206610802e-03  |7.2041953098594784e-04  |5.9367792995080637e-11  |1.7762844937207060e-06  |2.6918799276496234e-08  |
8.8299999999999997e+01  |5.9280293193173905e-02  |5.8172178174042542e-02  |1.8263964841275866e-03  |7.2041953099678986e-04  |5.9554972833453761e-11  |1.7482164807081993e-06  |2.6990528109289500e-08  |
8.8399999999999991e+01  |5.9280279416131766e-02  |5.8172175398049995e-02  |1.8264268139835487e-03  |7.2041953100763188e-04  |5.9746389331543880e-11  |1.7205893287184181e-06  |2.7063815396324946e-08  |
8.8500000000000000e+01  |5.9280265856822632e-02  |5.8172172613050792e-02  |1.8264567173774378e-03  |7.2041953101847390e-04  |5.9942163611718833e-11  |1.6933960472053400e-06  |2.7138703167215918e-08  |
8.8599999999999994e+01  |5.9280252511827468e-02  |5.8172169818838611e-02  |1.8264862013532661e-03  |7.2041953102931593e-04  |6.0142421309655521e-11  |1.6666297543670124e-06  |2.7215234916811125e-08  |
8.8700000000000003e+01  |5.9280239377781485e-02  |5.8172167015197548e-02  |1.8265152728524888e-03  |7.2041953104015795e-04  |6.0347292788991446e-11  |1.6402836753666903e-06  |2.7293455670422244e-08  |
8.8799999999999997e+01  |5.9280226451372882e-02  |5.8172164201913595e-02  |1.8265439387159632e-03  |7.2041953105099997e-04  |6.0556913368529400e-11  |1.6143511405783894e-06  |2.7373412052632045e-08  |
8.8899999999999991e+01  |5.9280213729342585e-02  |5.8172161378756589e-02  |1.8265722056857836e-03  |7.2041953106184199e-04  |6.0771423562843753e-11  |1.5888255838566064e-06  |2.7455152359914466e-08  |
8.9000000000000000e+01  |5.9280201208483804e-02  |5.8172158545508092e-02  |1.8266000804072217e-03  |7.2041953107268401e-04  |6.0990969337261528e-11  |1.5637005408290504e-06  |2.7538726637318503e-08  |
8.9099999999999994e+01  |5.9280188885639760e-02  |5.8172155701916826e-02  |1.8266275694305359e-03  |7.2041953108352604e-04  |6.1215702378212809e-11  |1.5389696472120514e-06  |2.7624186759489825e-08  |
8.9200000000000003e+01  |5.9280176757704424e-02  |5.8172152847741465e-02  |1.8266546792128312e-03  |7.2041953109436806e-04  |6.1445780380081167e-11  |1.5146266371480919e-06  |2.7711586516322791e-08  |
8.9299999999999997e+01  |5.9280164821621309e-02  |5.8172149982735344e-02  |1.8266814161199138e-03  |7.2041953110521008e-04  |6.1681367349735926e-11  |1.4906653415645986e-06  |2.7800981703555690e-08  |
8.9399999999999991e+01  |5.9280153074382183e-02  |5.8172147106633147e-02  |1.8267077864280936e-03  |7.2041953111605210e-04  |6.1922633930047713e-11  |1.4670796865532365e-06  |2.7892430218657423e-08  |
8.9500000000000000e+01  |5.9280141513026796e-02  |5.8172144219171419e-02  |1.8267337963260792e-03  |7.2041953112689412e-04  |6.2169757743816729e-11  |1.4438636917693953e-06  |2.7985992162367892e-08  |
8.9599999999999994e+01  |5.9280130134641805e-02  |5.8172141320066297e-02  |1.8267594519166539e-03  |7.2041953113773614e-04  |6.2422923759622617e-11  |1.4210114688507935e-06  |2.8081729946295474e-08  |
8.9700000000000003e+01  |5.9280118936361495e-02  |5.8172138409031314e-02  |1.8267847592185649e-03  |7.2041953114857817e-04  |6.2682324681294472e-11  |1.3985172198546310e-06  |2.8179708407003372e-08  |
8.9799999999999997e+01  |5.9280107915363651e-02  |5.8172135485779972e-02  |1.8268097241683058e-03  |7.2041953115942019e-04  |6.2948161362798332e-11  |1.3763752357125060e-06  |2.8279994927049619e-08  |
