Parameters: 
delta_t : 0.000000 
equillibrium_threshold : 0.000010 
max_cycles : 1000000.000000 
log_frequency : 100000.000000 
sample_frequency : 10.000000 
urea_min : 0.000000 
urea_max : 8.000000 
urea_steps : 4.000000 
Run Time : 4.391279 

DATA START
t                       |D                       |I                       |N                       |
4.0279999999999995e-03  |1.2907995077991304e-04  |5.4364203564913261e+01  |9.4563566735512700e+02  |
4.0289999999999996e-03  |1.2898575522087095e-04  |5.4324531533753017e+01  |9.4567533948048276e+02  |
4.0299999999999997e-03  |1.2889162840191022e-04  |5.4284888453624831e+01  |9.4571498265473781e+02  |
4.0309999999999999e-03  |1.2879757027286717e-04  |5.4245274303401423e+01  |9.4575459689901925e+02  |
4.0320000000000000e-03  |1.2870358078361465e-04  |5.4205689061970943e+01  |9.4579418223443940e+02  |
4.0330000000000001e-03  |1.2860965988406218e-04  |5.4166132708236923e+01  |9.4583373868209424e+02  |
4.0339999999999994e-03  |1.2851580752415572e-04  |5.4126605221118282e+01  |9.4587326626306526e+02  |
4.0349999999999995e-03  |1.2842202365387793e-04  |5.4087106579549371e+01  |9.4591276499841797e+02  |
4.0359999999999997e-03  |1.2832830822324785e-04  |5.4047636762479861e+01  |9.4595223490920284e+02  |
4.0369999999999998e-03  |1.2823466118232096e-04  |5.4008195748874805e+01  |9.4599167601645502e+02  |
4.0379999999999999e-03  |1.2814108248118927e-04  |5.3968783517714613e+01  |9.4603108834119382e+02  |
4.0390000000000001e-03  |1.2804757206998115e-04  |5.3929400047995031e+01  |9.4607047190442370e+02  |
4.0400000000000002e-03  |1.2795412989886153e-04  |5.3890045318727132e+01  |9.4610982672713374e+02  |
4.0409999999999995e-03  |1.2786075591803139e-04  |5.3850719308937300e+01  |9.4614915283029779e+02  |
4.0419999999999996e-03  |1.2776745007772835e-04  |5.3811421997667232e+01  |9.4618845023487393e+02  |
4.0429999999999997e-03  |1.2767421232822619e-04  |5.3772153363973914e+01  |9.4622771896180495e+02  |
4.0439999999999999e-03  |1.2758104261983497e-04  |5.3732913386929624e+01  |9.4626695903201892e+02  |
4.0450000000000000e-03  |1.2748794090290113e-04  |5.3693702045621912e+01  |9.4630617046642840e+02  |
4.0460000000000001e-03  |1.2739490712780724e-04  |5.3654519319153579e+01  |9.4634535328593051e+02  |
4.0470000000000002e-03  |1.2730194124497217e-04  |5.3615365186642684e+01  |9.4638450751140738e+02  |
4.0479999999999995e-03  |1.2720904320485086e-04  |5.3576239627222513e+01  |9.4642363316372553e+02  |
4.0489999999999996e-03  |1.2711621295793444e-04  |5.3537142620041585e+01  |9.4646273026373649e+02  |
4.0499999999999998e-03  |1.2702345045475028e-04  |5.3498074144263654e+01  |9.4650179883227679e+02  |
4.0509999999999999e-03  |1.2693075564586170e-04  |5.3459034179067672e+01  |9.4654083889016761e+02  |
4.0520000000000000e-03  |1.2683812848186818e-04  |5.3420022703647767e+01  |9.4657985045821465e+02  |
4.0530000000000002e-03  |1.2674556891340520e-04  |5.3381039697213254e+01  |9.4661883355720886e+02  |
4.0539999999999994e-03  |1.2665307689114431e-04  |5.3342085138988622e+01  |9.4665778820792548e+02  |
4.0549999999999996e-03  |1.2656065236579309e-04  |5.3303159008213541e+01  |9.4669671443112532e+02  |
4.0559999999999997e-03  |1.2646829528809500e-04  |5.3264261284142819e+01  |9.4673561224755315e+02  |
4.0569999999999998e-03  |1.2637600560882949e-04  |5.3225391946046386e+01  |9.4677448167793921e+02  |
4.0580000000000000e-03  |1.2628378327881191e-04  |5.3186550973209336e+01  |9.4681332274299848e+02  |
4.0590000000000001e-03  |1.2619162824889361e-04  |5.3147738344931838e+01  |9.4685213546343107e+02  |
4.0600000000000002e-03  |1.2609954046996163e-04  |5.3108954040529191e+01  |9.4689091985992138e+02  |
4.0609999999999995e-03  |1.2600751989293895e-04  |5.3070198039331785e+01  |9.4692967595313917e+02  |
4.0619999999999996e-03  |1.2591556646878439e-04  |5.3031470320685088e+01  |9.4696840376373927e+02  |
4.0629999999999998e-03  |1.2582368014849252e-04  |5.2992770863949666e+01  |9.4700710331236087e+02  |
4.0639999999999999e-03  |1.2573186088309365e-04  |5.2954099648501114e+01  |9.4704577461962867e+02  |
4.0650000000000000e-03  |1.2564010862365385e-04  |5.2915456653730097e+01  |9.4708441770615195e+02  |
4.0660000000000002e-03  |1.2554842332127491e-04  |5.2876841859042308e+01  |9.4712303259252519e+02  |
4.0669999999999994e-03  |1.2545680492709432e-04  |5.2838255243858477e+01  |9.4716161929932730e+02  |
4.0679999999999996e-03  |1.2536525339228519e-04  |5.2799696787614351e+01  |9.4720017784712275e+02  |
4.0689999999999997e-03  |1.2527376866805628e-04  |5.2761166469760688e+01  |9.4723870825646111e+02  |
4.0699999999999998e-03  |1.2518235070565193e-04  |5.2722664269763222e+01  |9.4727721054787651e+02  |
4.0710000000000000e-03  |1.2509099945635211e-04  |5.2684190167102706e+01  |9.4731568474188850e+02  |
4.0720000000000001e-03  |1.2499971487147223e-04  |5.2645744141274847e+01  |9.4735413085900097e+02  |
4.0730000000000002e-03  |1.2490849690236340e-04  |5.2607326171790298e+01  |9.4739254891970336e+02  |
4.0739999999999995e-03  |1.2481734550041216e-04  |5.2568936238174700e+01  |9.4743093894447020e+02  |
4.0749999999999996e-03  |1.2472626061704045e-04  |5.2530574319968608e+01  |9.4746930095376126e+02  |
4.0759999999999998e-03  |1.2463524220370572e-04  |5.2492240396727524e+01  |9.4750763496802074e+02  |
4.0769999999999999e-03  |1.2454429021190085e-04  |5.2453934448021862e+01  |9.4754594100767849e+02  |
4.0780000000000000e-03  |1.2445340459315416e-04  |5.2415656453436938e+01  |9.4758421909314927e+02  |
4.0790000000000002e-03  |1.2436258529902923e-04  |5.2377406392572979e+01  |9.4762246924483259e+02  |
4.0799999999999994e-03  |1.2427183228112511e-04  |5.2339184245045104e+01  |9.4766069148311340e+02  |
4.0809999999999996e-03  |1.2418114549107606e-04  |5.2300989990483288e+01  |9.4769888582836199e+02  |
4.0819999999999997e-03  |1.2409052488055177e-04  |5.2262823608532386e+01  |9.4773705230093333e+02  |
4.0829999999999998e-03  |1.2399997040125701e-04  |5.2224685078852097e+01  |9.4777519092116802e+02  |
4.0840000000000000e-03  |1.2390948200493196e-04  |5.2186574381116969e+01  |9.4781330170939168e+02  |
4.0850000000000001e-03  |1.2381905964335200e-04  |5.2148491495016387e+01  |9.4785138468591481e+02  |
4.0860000000000002e-03  |1.2372870326832767e-04  |5.2110436400254535e+01  |9.4788943987103289e+02  |
4.0869999999999995e-03  |1.2363841283170461e-04  |5.2072409076550436e+01  |9.4792746728502743e+02  |
4.0879999999999996e-03  |1.2354818828536369e-04  |5.2034409503637903e+01  |9.4796546694816459e+02  |
4.0889999999999998e-03  |1.2345802958122081e-04  |5.1996437661265553e+01  |9.4800343888069563e+02  |
4.0899999999999999e-03  |1.2336793667122709e-04  |5.1958493529196765e+01  |9.4804138310285737e+02  |
4.0910000000000000e-03  |1.2327790950736859e-04  |5.1920577087209665e+01  |9.4807929963487175e+02  |
4.0920000000000002e-03  |1.2318794804166649e-04  |5.1882688315097184e+01  |9.4811718849694580e+02  |
4.0929999999999994e-03  |1.2309805222617695e-04  |5.1844827192666955e+01  |9.4815504970927191e+02  |
4.0939999999999995e-03  |1.2300822201299111e-04  |5.1806993699741369e+01  |9.4819288329202777e+02  |
4.0949999999999997e-03  |1.2291845735423507e-04  |5.1769187816157569e+01  |9.4823068926537644e+02  |
4.0959999999999998e-03  |1.2282875820206985e-04  |5.1731409521767354e+01  |9.4826846764946583e+02  |
4.0969999999999999e-03  |1.2273912450869154e-04  |5.1693658796437269e+01  |9.4830621846442943e+02  |
4.0980000000000001e-03  |1.2264955622633079e-04  |5.1655935620048517e+01  |9.4834394173038663e+02  |
4.0990000000000002e-03  |1.2256005330725349e-04  |5.1618239972497008e+01  |9.4838163746744101e+02  |
4.0999999999999995e-03  |1.2247061570376007e-04  |5.1580571833693341e+01  |9.4841930569568240e+02  |
4.1009999999999996e-03  |1.2238124336818592e-04  |5.1542931183562743e+01  |9.4845694643518539e+02  |
4.1019999999999997e-03  |1.2229193625290117e-04  |5.1505318002045101e+01  |9.4849455970601014e+02  |
4.1029999999999999e-03  |1.2220269431031068e-04  |5.1467732269094924e+01  |9.4853214552820225e+02  |
4.1040000000000000e-03  |1.2211351749285413e-04  |5.1430173964681366e+01  |9.4856970392179244e+02  |
4.1050000000000001e-03  |1.2202440575300575e-04  |5.1392643068788217e+01  |9.4860723490679732e+02  |
4.1059999999999994e-03  |1.2193535904327465e-04  |5.1355139561413829e+01  |9.4864473850321815e+02  |
4.1069999999999995e-03  |1.2184637731620446e-04  |5.1317663422571215e+01  |9.4868221473104245e+02  |
4.1079999999999997e-03  |1.2175746052437347e-04  |5.1280214632287901e+01  |9.4871966361024261e+02  |
4.1089999999999998e-03  |1.2166860862039463e-04  |5.1242793170606035e+01  |9.4875708516077623e+02  |
4.1099999999999999e-03  |1.2157982155691539e-04  |5.1205399017582330e+01  |9.4879447940258694e+02  |
4.1110000000000001e-03  |1.2149109928661779e-04  |5.1168032153288031e+01  |9.4883184635560372e+02  |
4.1120000000000002e-03  |1.2140244176221844e-04  |5.1130692557808921e+01  |9.4886918603974050e+02  |
4.1129999999999995e-03  |1.2131384893646841e-04  |5.1093380211245346e+01  |9.4890649847489692e+02  |
4.1139999999999996e-03  |1.2122532076215325e-04  |5.1056095093712152e+01  |9.4894378368095829e+02  |
4.1149999999999997e-03  |1.2113685719209298e-04  |5.1018837185338704e+01  |9.4898104167779525e+02  |
4.1159999999999999e-03  |1.2104845817914204e-04  |5.0981606466268865e+01  |9.4901827248526399e+02  |
4.1170000000000000e-03  |1.2096012367618931e-04  |5.0944402916660984e+01  |9.4905547612320640e+02  |
4.1180000000000001e-03  |1.2087185363615801e-04  |5.0907226516687899e+01  |9.4909265261144947e+02  |
4.1189999999999994e-03  |1.2078364801200569e-04  |5.0870077246536908e+01  |9.4912980196980618e+02  |
4.1199999999999995e-03  |1.2069550675672432e-04  |5.0832955086409775e+01  |9.4916692421807443e+02  |
4.1209999999999997e-03  |1.2060742982334009e-04  |5.0795860016522710e+01  |9.4920401937603856e+02  |
4.1219999999999998e-03  |1.2051941716491351e-04  |5.0758792017106359e+01  |9.4924108746346735e+02  |
4.1229999999999999e-03  |1.2043146873453933e-04  |5.0721751068405801e+01  |9.4927812850011605e+02  |
4.1240000000000001e-03  |1.2034358448534652e-04  |5.0684737150680519e+01  |9.4931514250572559e+02  |
4.1250000000000002e-03  |1.2025576437049830e-04  |5.0647750244204410e+01  |9.4935212950002176e+02  |
4.1259999999999995e-03  |1.2016800834319201e-04  |5.0610790329265768e+01  |9.4938908950271627e+02  |
4.1269999999999996e-03  |1.2008031635665919e-04  |5.0573857386167262e+01  |9.4942602253350674e+02  |
4.1279999999999997e-03  |1.1999268836416549e-04  |5.0536951395225955e+01  |9.4946292861207598e+02  |
4.1289999999999999e-03  |1.1990512431901064e-04  |5.0500072336773250e+01  |9.4949980775809274e+02  |
4.1300000000000000e-03  |1.1981762417452850e-04  |5.0463220191154903e+01  |9.4953665999121131e+02  |
4.1310000000000001e-03  |1.1973018788408700e-04  |5.0426394938731050e+01  |9.4957348533107131e+02  |
4.1319999999999994e-03  |1.1964281540108800e-04  |5.0389596559876125e+01  |9.4961028379729896e+02  |
4.1329999999999995e-03  |1.1955550667896746e-04  |5.0352825034978885e+01  |9.4964705540950501e+02  |
4.1339999999999997e-03  |1.1946826167119527e-04  |5.0316080344442412e+01  |9.4968380018728658e+02  |
4.1349999999999998e-03  |1.1938108033127531e-04  |5.0279362468684077e+01  |9.4972051815022621e+02  |
4.1359999999999999e-03  |1.1929396261274537e-04  |5.0242671388135534e+01  |9.4975720931789238e+02  |
4.1370000000000001e-03  |1.1920690846917717e-04  |5.0206007083242760e+01  |9.4979387370983932e+02  |
4.1380000000000002e-03  |1.1911991785417627e-04  |5.0169369534465957e+01  |9.4983051134560674e+02  |
4.1389999999999995e-03  |1.1903299072138211e-04  |5.0132758722279583e+01  |9.4986712224472024e+02  |
4.1399999999999996e-03  |1.1894612702446798e-04  |5.0096174627172388e+01  |9.4990370642669109e+02  |
4.1409999999999997e-03  |1.1885932671714097e-04  |5.0059617229647344e+01  |9.4994026391101647e+02  |
4.1419999999999998e-03  |1.1877258975314189e-04  |5.0023086510221617e+01  |9.4997679471717913e+02  |
4.1430000000000000e-03  |1.1868591608624539e-04  |4.9986582449426642e+01  |9.5001329886464760e+02  |
4.1440000000000001e-03  |1.1859930567025982e-04  |4.9950105027808021e+01  |9.5004977637287675e+02  |
4.1449999999999994e-03  |1.1851275845902724e-04  |4.9913654225925569e+01  |9.5008622726130648e+02  |
4.1459999999999995e-03  |1.1842627440642341e-04  |4.9877230024353295e+01  |9.5012265154936256e+02  |
4.1469999999999996e-03  |1.1833985346635775e-04  |4.9840832403679357e+01  |9.5015904925645725e+02  |
4.1479999999999998e-03  |1.1825349559277323e-04  |4.9804461344506123e+01  |9.5019542040198837e+02  |
4.1489999999999999e-03  |1.1816720073964658e-04  |4.9768116827450093e+01  |9.5023176500533930e+02  |
4.1500000000000000e-03  |1.1808096886098800e-04  |4.9731798833141909e+01  |9.5026808308587965e+02  |
4.1510000000000002e-03  |1.1799479991084131e-04  |4.9695507342226342e+01  |9.5030437466296405e+02  |
4.1519999999999994e-03  |1.1790869384328384e-04  |4.9659242335362279e+01  |9.5034063975593415e+02  |
4.1529999999999996e-03  |1.1782265061242641e-04  |4.9623003793222757e+01  |9.5037687838411694e+02  |
4.1539999999999997e-03  |1.1773667017241340e-04  |4.9586791696494885e+01  |9.5041309056682519e+02  |
4.1549999999999998e-03  |1.1765075247742258e-04  |4.9550606025879887e+01  |9.5044927632335782e+02  |
4.1560000000000000e-03  |1.1756489748166516e-04  |4.9514446762093087e+01  |9.5048543567299953e+02  |
4.1570000000000001e-03  |1.1747910513938584e-04  |4.9478313885863834e+01  |9.5052156863502103e+02  |
4.1580000000000002e-03  |1.1739337540486266e-04  |4.9442207377935560e+01  |9.5055767522867893e+02  |
4.1589999999999995e-03  |1.1730770823240705e-04  |4.9406127219065759e+01  |9.5059375547321599e+02  |
4.1599999999999996e-03  |1.1722210357636372e-04  |4.9370073390025965e+01  |9.5062980938786029e+02  |
4.1609999999999998e-03  |1.1713656139111075e-04  |4.9334045871601731e+01  |9.5066583699182672e+02  |
4.1619999999999999e-03  |1.1705108163105951e-04  |4.9298044644592650e+01  |9.5070183830431552e+02  |
4.1630000000000000e-03  |1.1696566425065462e-04  |4.9262069689812314e+01  |9.5073781334451314e+02  |
4.1640000000000002e-03  |1.1688030920437396e-04  |4.9226120988088326e+01  |9.5077376213159232e+02  |
4.1649999999999994e-03  |1.1679501644672866e-04  |4.9190198520262278e+01  |9.5080968468471121e+02  |
4.1659999999999996e-03  |1.1670978593226295e-04  |4.9154302267189728e+01  |9.5084558102301446e+02  |
4.1669999999999997e-03  |1.1662461761555433e-04  |4.9118432209740220e+01  |9.5088145116563214e+02  |
4.1679999999999998e-03  |1.1653951145121342e-04  |4.9082588328797257e+01  |9.5091729513168150e+02  |
4.1690000000000000e-03  |1.1645446739388394e-04  |4.9046770605258288e+01  |9.5095311294026453e+02  |
4.1700000000000001e-03  |1.1636948539824270e-04  |4.9010979020034711e+01  |9.5098890461046994e+02  |
4.1710000000000002e-03  |1.1628456541899965e-04  |4.8975213554051841e+01  |9.5102467016137291e+02  |
4.1719999999999995e-03  |1.1619970741089773e-04  |4.8939474188248930e+01  |9.5106040961203371e+02  |
4.1729999999999996e-03  |1.1611491132871293e-04  |4.8903760903579133e+01  |9.5109612298149966e+02  |
4.1739999999999998e-03  |1.1603017712725423e-04  |4.8868073681009498e+01  |9.5113181028880354e+02  |
4.1749999999999999e-03  |1.1594550476136360e-04  |4.8832412501520956e+01  |9.5116747155296446e+02  |
4.1760000000000000e-03  |1.1586089418591596e-04  |4.8796777346108328e+01  |9.5120310679298768e+02  |
4.1770000000000002e-03  |1.1577634535581918e-04  |4.8761168195780314e+01  |9.5123871602786460e+02  |
4.1779999999999994e-03  |1.1569185822601399e-04  |4.8725585031559469e+01  |9.5127429927657261e+02  |
4.1789999999999996e-03  |1.1560743275147404e-04  |4.8690027834482173e+01  |9.5130985655807524e+02  |
4.1799999999999997e-03  |1.1552306888720583e-04  |4.8654496585598658e+01  |9.5134538789132273e+02  |
4.1809999999999998e-03  |1.1543876658824872e-04  |4.8618991265973001e+01  |9.5138089329525076e+02  |
4.1820000000000000e-03  |1.1535452580967482e-04  |4.8583511856683103e+01  |9.5141637278878136e+02  |
4.1830000000000001e-03  |1.1527034650658906e-04  |4.8548058338820631e+01  |9.5145182639082293e+02  |
4.1840000000000002e-03  |1.1518622863412917e-04  |4.8512630693491097e+01  |9.5148725412027056e+02  |
4.1849999999999995e-03  |1.1510217214746556e-04  |4.8477228901813760e+01  |9.5152265599600435e+02  |
4.1859999999999996e-03  |1.1501817700180137e-04  |4.8441852944921678e+01  |9.5155803203689163e+02  |
4.1869999999999997e-03  |1.1493424315237244e-04  |4.8406502803961700e+01  |9.5159338226178545e+02  |
4.1879999999999999e-03  |1.1485037055444729e-04  |4.8371178460094391e+01  |9.5162870668952553e+02  |
4.1890000000000000e-03  |1.1476655916332707e-04  |4.8335879894494077e+01  |9.5166400533893727e+02  |
4.1900000000000001e-03  |1.1468280893434552e-04  |4.8300607088348855e+01  |9.5169927822883278e+02  |
4.1909999999999994e-03  |1.1459911982286899e-04  |4.8265360022860499e+01  |9.5173452537801040e+02  |
4.1919999999999995e-03  |1.1451549178429646e-04  |4.8230138679244540e+01  |9.5176974680525450e+02  |
4.1929999999999997e-03  |1.1443192477405939e-04  |4.8194943038730209e+01  |9.5180494252933602e+02  |
4.1939999999999998e-03  |1.1434841874762179e-04  |4.8159773082560413e+01  |9.5184011256901181e+02  |
4.1949999999999999e-03  |1.1426497366048018e-04  |4.8124628791991782e+01  |9.5187525694302553e+02  |
4.1960000000000001e-03  |1.1418158946816354e-04  |4.8089510148294593e+01  |9.5191037567010699e+02  |
4.1970000000000002e-03  |1.1409826612623329e-04  |4.8054417132752803e+01  |9.5194546876897209e+02  |
4.1979999999999995e-03  |1.1401500359028332e-04  |4.8019349726664039e+01  |9.5198053625832335e+02  |
4.1989999999999996e-03  |1.1393180181593987e-04  |4.7984307911339556e+01  |9.5201557815684964e+02  |
4.1999999999999997e-03  |1.1384866075886163e-04  |4.7949291668104259e+01  |9.5205059448322584e+02  |
4.2009999999999999e-03  |1.1376558037473961e-04  |4.7914300978296680e+01  |9.5208558525611375e+02  |
4.2020000000000000e-03  |1.1368256061929711e-04  |4.7879335823268967e+01  |9.5212055049416131e+02  |
4.2030000000000001e-03  |1.1359960144828986e-04  |4.7844396184386873e+01  |9.5215549021600248e+02  |
4.2039999999999994e-03  |1.1351670281750577e-04  |4.7809482043029760e+01  |9.5219040444025825e+02  |
4.2049999999999995e-03  |1.1343386468276506e-04  |4.7774593380590588e+01  |9.5222529318553563e+02  |
4.2059999999999997e-03  |1.1335108699992016e-04  |4.7739730178475853e+01  |9.5226015647042800e+02  |
4.2069999999999998e-03  |1.1326836972485575e-04  |4.7704892418105679e+01  |9.5229499431351553e+02  |
4.2079999999999999e-03  |1.1318571281348872e-04  |4.7670080080913699e+01  |9.5232980673336453e+02  |
4.2090000000000001e-03  |1.1310311622176809e-04  |4.7635293148347124e+01  |9.5236459374852768e+02  |
4.2100000000000002e-03  |1.1302057990567503e-04  |4.7600531601866649e+01  |9.5239935537754468e+02  |
4.2109999999999995e-03  |1.1293810382122284e-04  |4.7565795422946586e+01  |9.5243409163894080e+02  |
4.2119999999999996e-03  |1.1285568792445693e-04  |4.7531084593074731e+01  |9.5246880255122869e+02  |
